date,kospi,dollar,euro,jap,dollaridx,cny,gold,wti,nasdaq,dowjones,eurostock,nikkei,hangsen,usa2,usa5,usa10,usa30
20180823,"2,282.60","1,124.62","1,297.76",10.1049,95.583,163.51,"1,265.20",67.83,"7,878.46","2,856.98","3,419.26","22,410.82","27,790.46",105.84,113.75,120.59,145.66
20180824,"2,293.21","1,114.51","1,295.28",10.0184,95.063,163.73,"1,285.00",68.72,"7,945.98","2,874.69","3,427.44","22,601.77","27,671.87",105.8,113.7,120.52,145.59
20180827,"2,299.30","1,109.05","1,295.15",9.9838,94.684,162.72,"1,288.00",68.87,"8,017.90","2,896.74","3,456.01","22,799.64","28,271.27",105.78,113.61,120.34,145.12
20180828,"2,303.12","1,108.30","1,296.16",9.9672,94.635,162.91,"1,286.40",68.53,"8,030.04","2,897.52","3,447.57","22,813.47","28,351.62",105.76,113.48,120.09,144.44
20180829,"2,309.03","1,110.64","1,300.34",9.9458,94.522,162.82,"1,283.30",69.51,"8,109.69","2,914.04","3,456.13","22,848.22","28,416.44",105.72,113.41,120.09,144.59
20180830,"2,307.35","1,114.79","1,301.02",10.0445,94.679,162.88,"1,276.10",70.25,"8,088.36","2,901.13","3,430.99","22,869.50","28,164.05",105.77,113.54,120.27,144.97
20180831,"2,322.88","1,115.63","1,294.62",10.0465,95.083,163.33,"1,277.70",69.8,"8,109.54","2,901.52","3,392.90","22,865.15","27,888.55",105.69,113.12,119.42,144.97
20180903,"2,307.03","1,112.10","1,292.70",10.0117,95.083,163,"1,206.30",70.12,"8,109.54","2,901.52","3,394.99","22,707.38","27,712.54",105.66,113.38,120.22,143.97
20180904,"2,315.72","1,118.36","1,295.28",10.0342,95.38,163.4,"1,270.20",69.87,"8,091.25","2,896.72","3,359.36","22,696.90","27,973.34",105.78,113.45,120.06,143.88
20180905,"2,291.77","1,119.84","1,302.44",10.0412,95.124,163.96,"1,272.60",68.72,"7,995.17","2,888.60","3,315.62","22,580.83","27,243.85",105.79,113.48,120.09,143.88
20180906,"2,287.61","1,122.06","1,304.06",10.131,94.988,164.16,"1,275.70",67.77,"7,922.73","2,878.05","3,295.95","22,487.94","26,974.82",105.81,113.59,120.3,144.38
20180907,"2,281.58","1,128.57","1,303.84",10.1604,95.329,164.91,"1,272.10",67.75,"7,902.54","2,871.68","3,293.36","22,307.06","26,973.47",105.7,113.23,119.8,143.34
20180910,"2,288.66","1,129.90","1,310.01",10.1678,95.11,164.81,"1,271.60",67.54,"7,924.16","2,877.13","3,309.28","22,373.09","26,613.42",105.69,113.23,119.81,143.5
20180911,"2,283.20","1,123.99","1,304.62",10.0684,95.225,163.53,"1,274.40",69.25,"7,972.47","2,887.89","3,311.66","22,664.69","26,422.55",105.63,113.03,119.5,142.75
20180912,"2,282.92","1,120.25","1,302.40",10.0684,94.768,163.28,"1,283.90",70.37,"7,954.23","2,888.92","3,326.60","22,604.61","26,345.04",105.64,113.06,119.61,143.06
20180913,"2,286.23","1,120.01","1,309.29",10.0068,94.517,163.63,"1,281.00",68.59,"8,013.71","2,904.18","3,333.68","22,821.32","27,014.49",105.62,113.04,119.59,143.16
20180914,"2,318.25","1,121.66","1,304.55",10.0099,94.925,163.29,"1,273.80",68.99,"8,010.04","2,904.98","3,344.63","23,094.67","27,286.41",105.59,112.9,119.36,142.53
20180917,"2,303.01","1,126.33","1,315.94",10.0704,94.486,164.26,"1,278.40",68.91,"7,895.79","2,888.80","3,346.11","23,094.67","26,932.85",105.59,112.9,119.31,142.41
20180918,"2,308.98","1,122.82","1,310.11",9.9931,94.227,163.64,"1,275.70",69.85,"7,956.11","2,904.31","3,358.46","23,420.54","27,084.66",105.55,112.76,118.98,141.41
20180919,"2,308.46","1,118.95","1,306.15",9.9652,94.119,163.39,"1,281.50",71.12,"7,950.04","2,907.95","3,368.56","23,672.52","27,407.37",105.53,112.65,118.86,141.06
20180920,"2,323.45","1,117.13","1,315.59",9.9305,93.491,163.16,"1,284.40",70.8,"8,028.23","2,930.75","3,403.12","23,674.93","27,477.67",105.53,112.66,118.59,140.25
20180921,"2,339.17","1,114.95","1,310.07",9.9041,93.798,162.59,"1,274.30",70.78,"7,986.95","2,929.67","3,430.81","23,869.93","27,953.58",105.56,112.7,118.67,140.34
20180927,"2,355.43","1,114.15","1,297.21",9.8285,94.524,161.72,"1,259.80",72.12,"8,041.97","2,914.00","3,449.79","23,796.74","27,715.67",105.55,112.72,118.75,140.66
20180928,"2,343.07","1,110.15","1,288.78",9.7644,94.737,161.62,"1,268.70",73.25,"8,046.35","2,913.98","3,399.20","24,120.04","27,788.52",105.36,112.83,118.78,140.5
20181001,"2,338.88","1,113.76","1,289.51",9.7767,94.929,162.15,"1,264.40",75.3,"8,037.30","2,924.59","3,414.16","24,245.76","27,788.52",105.36,112.45,118.67,139.97
20181002,"2,309.57","1,118.51","1,291.65",9.8399,95.14,162.84,"1,280.70",75.23,"7,999.55","2,923.43","3,388.99","24,270.62","27,126.38",105.38,112.52,118.81,140.5
20181004,"2,274.49","1,133.53","1,305.20",9.9503,95.412,165.03,"1,275.50",74.33,"7,879.51","2,901.61","3,375.08","23,975.62","26,623.87",105.24,112.02,117.86,137.91
20181005,"2,267.52","1,132.13","1,304.66",9.9555,95.305,164.82,"1,280.20",74.34,"7,788.45","2,885.57","3,345.51","23,783.72","26,572.57",105.23,111.95,117.67,137.28
20181008,"2,253.83","1,134.63","1,303.91",10.0201,95.436,163.71,"1,262.90",74.29,"7,735.95","2,884.43","3,309.72","23,783.72","26,202.57",105.27,112.02,117.7,137.03
20181010,"2,228.61","1,143.30","1,317.08",10.183,95.177,165.12,"1,267.70",73.17,"7,422.05","2,785.68","3,266.90","23,506.04","26,193.07",105.26,112.02,117.75,137.25
20181011,"2,129.67","1,135.55","1,316.56",10.124,94.706,164.81,"1,302.30",70.97,"7,329.06","2,728.37","3,209.19","22,590.86","25,266.37",105.34,112.34,118.39,138.84
20181012,"2,161.85","1,131.30","1,308.12",10.0824,94.911,163.43,"1,296.30",71.34,"7,496.89","2,767.13","3,194.41","22,694.66","25,801.49",105.34,112.32,118.34,138.72
20181015,"2,145.12","1,131.87","1,310.60",10.1263,94.754,163.64,"1,305.40",71.78,"7,430.74","2,750.79","3,210.37","22,271.30","25,445.06",105.3,112.21,118.16,138.28
20181016,"2,145.12","1,123.24","1,300.10",10.0062,94.748,162.5,"1,305.80",71.92,"7,645.49","2,809.92","3,257.34","22,549.24","25,462.26",105.29,112.23,118.22,138.5
20181017,"2,167.51","1,128.53","1,297.92",10.0185,95.297,162.91,"1,301.90",69.75,"7,642.70","2,809.21","3,243.08","22,841.12","25,462.26",105.26,112.12,118.05,138.16
20181018,"2,148.31","1,138.60","1,304.04",10.1484,95.638,164.12,"1,305.10",68.65,"7,485.14","2,768.78","3,211.59","22,658.16","25,454.55",105.27,112.2,118.14,138.12
20181019,"2,156.26","1,132.15","1,303.62",10.0591,95.443,163.38,"1,303.80",69.12,"7,449.03","2,767.78","3,210.82","22,532.08","25,561.40",105.21,112.06,117.95,137.72
20181022,"2,161.71","1,133.25","1,299.27",10.0443,95.749,163.12,"1,299.80",69.17,"7,468.63","2,755.88","3,190.09","22,614.82","26,153.15",105.23,112.09,118,137.81
20181023,"2,106.10","1,135.78","1,302.96",10.1007,95.713,163.69,"1,312.00",66.43,"7,437.54","2,740.69","3,140.94","22,010.78","25,346.55",105.28,112.27,118.27,138.19
20181024,"2,097.58","1,139.86","1,298.53",10.1542,96.182,164.15,"1,305.50",66.82,"7,108.40","2,656.10","3,130.33","22,091.18","25,249.78",105.36,112.48,118.62,138.78
20181025,"2,063.30","1,137.38","1,293.83",10.1176,96.455,163.68,"1,306.70",67.33,"7,318.34","2,705.57","3,164.40","21,268.73","24,994.46",105.34,112.42,118.53,138.72
20181026,"2,027.15","1,140.28","1,300.61",10.1906,96.128,164.22,"1,309.70",67.59,"7,167.21","2,658.69","3,134.89","21,184.60","24,717.63",105.45,112.76,119.03,139.44
20181029,"1,996.05","1,143.74","1,300.71",10.1778,96.35,164.28,"1,301.10",67.04,"7,050.29","2,641.25","3,154.93","21,149.80","24,812.04",105.45,112.7,118.95,139.34
20181030,"2,014.69","1,139.69","1,292.92",10.0773,96.791,163.57,"1,298.90",66.18,"7,161.65","2,682.63","3,147.13","21,457.29","24,585.53",105.39,112.6,118.78,138.91
20181031,"2,029.69","1,142.02","1,291.80",10.1113,96.901,163.72,"1,288.20",65.31,"7,305.90","2,711.74","3,197.51","21,920.46","24,979.69",105.33,112.38,118.44,138.12
20181101,"2,024.46","1,124.31","1,282.72",9.9756,96.081,162.4,"1,312.20",63.69,"7,434.06","2,740.37","3,204.21","21,687.65","25,416.00",105.37,112.48,118.58,138.44
20181102,"2,096.00","1,118.10","1,273.18",9.8768,96.343,162.26,"1,307.30",63.14,"7,356.99","2,723.06","3,214.41","22,243.66","26,486.35",105.25,112.16,118.05,137.16
20181105,"2,076.92","1,120.56","1,278.42",9.9009,96.083,161.82,"1,306.40",63.1,"7,328.85","2,738.31","3,217.37","21,898.99","25,934.39",105.26,112.2,118.14,137.56
20181106,"2,089.62","1,121.93","1,282.03",9.8905,96.117,162.14,"1,300.40",62.21,"7,375.96","2,755.45","3,207.42","22,147.75","26,120.96",105.22,112.09,118,137.44
20181107,"2,078.69","1,116.43","1,275.63",9.8342,95.807,161.34,"1,302.80",61.67,"7,570.75","2,813.89","3,246.16","22,085.80","26,147.69",105.2,112.04,117.98,137.38
20181108,"2,092.63","1,121.68","1,274.62",9.8337,96.55,161.75,"1,299.30",60.67,"7,530.89","2,806.83","3,237.60","22,486.92","26,227.72",105.16,111.91,117.78,137.19
20181109,"2,086.09","1,130.69","1,281.75",9.9331,96.734,162.53,"1,282.20",60.19,"7,406.90","2,781.01","3,229.49","22,250.25","25,601.92",105.23,112.12,118.12,137.91
20181112,"2,080.44","1,139.35","1,278.12",10.0088,97.382,163.62,"1,276.80",59.93,"7,200.87","2,726.22","3,194.08","22,269.88","25,633.18",105.3,112.31,118.39,138.47
20181113,"2,071.23","1,131.49","1,277.57",9.9414,97.144,162.66,"1,274.70",55.69,"7,200.88","2,722.18","3,224.82","21,810.52","25,792.87",105.3,112.38,118.52,138.59
20181114,"2,068.05","1,132.70","1,281.09",9.9688,96.659,162.97,"1,283.20",56.25,"7,136.39","2,701.58","3,205.36","21,846.48","25,654.43",105.37,112.54,118.75,138.88
20181115,"2,088.06","1,127.93","1,277.72",9.9259,96.791,162.54,"1,287.60",56.46,"7,259.03","2,730.20","3,190.31","21,803.62","26,103.34",105.38,112.58,118.81,138.78
20181116,"2,092.40","1,121.40","1,280.64",9.9384,96.333,161.63,"1,294.90",56.46,"7,247.87","2,736.27","3,180.74","21,680.34","26,183.53",105.47,112.82,119.16,139.56
20181119,"2,100.56","1,125.68","1,289.24",10.0012,96.066,162.16,"1,297.50",56.76,"7,028.48","2,690.73","3,160.33","21,821.16","26,372.00",105.53,112.95,119.3,139.78
20181120,"2,082.58","1,130.25","1,285.21",10.0231,96.716,162.74,"1,293.40",53.43,"6,908.82","2,641.89","3,116.07","21,583.12","25,840.34",105.5,112.91,119.34,140.03
20181121,"2,076.55","1,128.12","1,284.37",9.9785,96.585,162.85,"1,300.80",54.63,"6,972.25","2,649.93","3,153.91","21,507.54","25,971.47",105.46,112.83,119.23,139.91
20181122,"2,069.95","1,132.10","1,295.28",10.0524,96.585,163.79,"1,228.00",54.02,"6,972.25","2,649.93","3,126.67","21,646.55","26,019.41",105.46,112.8,119.19,139.81
20181123,"2,057.48","1,133.50","1,285.56",10.0355,96.825,163.13,"1,296.10",50.42,"6,938.98","2,632.56","3,137.21","21,646.55","25,927.68",105.47,112.88,119.28,140
20181126,"2,083.02","1,129.79","1,279.83",9.9458,96.979,162.78,"1,295.80",51.63,"7,081.85","2,673.45","3,172.71","21,812.00","26,376.18",105.44,112.77,119.14,139.78
20181127,"2,099.42","1,130.51","1,276.17",9.936,97.28,162.62,"1,286.50",51.56,"7,082.70","2,682.17","3,166.42","21,952.40","26,331.96",105.44,112.85,119.25,139.91
20181128,"2,108.22","1,123.48","1,277.01",9.8824,96.681,161.56,"1,296.40",50.29,"7,291.59","2,743.79","3,168.29","22,177.02","26,682.56",105.49,112.95,119.39,139.94
20181129,"2,114.10","1,117.55","1,273.22",9.8476,96.699,160.97,"1,297.00",51.45,"7,273.08","2,737.76","3,174.16","22,262.60","26,451.03",105.47,112.95,119.42,140.12
20181130,"2,096.86","1,120.44","1,268.01",9.8739,97.196,160.97,"1,292.70",50.93,"7,330.54","2,760.17","3,173.13","22,351.06","26,506.75",105.47,112.98,119.55,140.53
20181203,"2,131.93","1,109.54","1,259.77",9.7615,96.969,161.2,"1,306.40",52.95,"7,441.51","2,790.37","3,214.99","22,574.76","27,182.04",105.42,112.99,119.69,141.16
20181204,"2,114.35","1,111.51","1,261.07",9.8551,96.902,162.56,"1,313.60",53.25,"7,158.43","2,700.06","3,189.25","22,036.05","27,260.44",105.45,113.12,120.09,142.78
20181205,"2,101.31","1,114.16","1,263.96",9.8429,97.01,162.5,"1,309.60",52.89,"7,158.43","2,700.06","3,150.27","21,919.33","26,819.68",105.52,113.17,120.05,142.3
20181206,"2,068.69","1,118.70","1,272.58",9.9286,96.764,162.54,"1,310.20",51.49,"7,188.26","2,695.95","3,045.94","21,501.62","26,156.38",105.54,113.38,120.45,143.78
20181207,"2,075.76","1,124.85","1,279.86",9.9778,96.476,163.6,"1,319.50",52.61,"6,969.25","2,633.08","3,058.53","21,678.68","26,063.76",105.63,113.65,120.77,143.94
20181210,"2,053.79","1,128.37","1,281.43",9.9551,97.183,163.25,"1,314.80",51,"7,020.52","2,637.72","3,016.99","21,219.50","25,752.38",105.62,113.57,120.69,144.06
20181211,"2,052.97","1,129.53","1,278.29",9.9623,97.358,163.7,"1,312.90",51.65,"7,031.83","2,636.78","3,055.32","21,148.02","25,771.67",105.55,113.44,120.45,143.78
20181212,"2,082.57","1,124.82","1,278.75",9.9291,97.018,163.49,"1,315.80",51.15,"7,098.31","2,651.07","3,107.97","21,602.75","26,186.71",105.53,113.34,120.28,143.28
20181213,"2,095.55","1,125.55","1,279.02",9.905,97.056,163.56,"1,313.20",52.58,"7,070.33","2,650.54","3,112.17","21,816.19","26,524.35",105.59,113.38,120.28,143.03
20181214,"2,069.38","1,132.70","1,281.03",9.9899,97.43,163.98,"1,307.00",51.2,"6,910.66","2,599.95","3,092.60","21,374.83","26,094.79",105.64,113.51,120.45,143.28
20181217,"2,071.09","1,129.55","1,281.76",10.0106,97.175,163.77,"1,317.40",49.88,"6,753.73","2,545.94","3,063.65","21,506.88","26,087.98",105.72,113.67,120.72,143.78
20181218,"2,062.11","1,127.53","1,281.05",10.0203,96.57,163.53,"1,318.50",46.24,"6,783.91","2,546.16","3,040.13","21,115.45","25,814.25",105.8,113.84,120.95,144.47
20181219,"2,078.84","1,129.71","1,285.27",10.0436,96.484,163.91,"1,321.30",47.2,"6,636.83","2,506.96","3,051.38","20,987.92","25,865.39",105.82,113.97,120.92,144.91
20181220,"2,060.12","1,122.78","1,285.13",10.0892,95.728,163.07,"1,333.10",45.88,"6,528.41","2,467.42","3,000.06","20,392.58","25,623.53",105.77,113.85,121.06,144.81
20181221,"2,061.49","1,129.04","1,284.00",10.1509,96.455,163.47,"1,323.10",45.59,"6,332.99","2,416.62","3,000.61","20,166.19","25,753.42",105.82,113.92,121.03,144.81
20181224,"2,055.01","1,124.87","1,282.30",10.1844,96.007,163.04,"1,337.00",42.53,"6,192.92","2,351.10","2,973.78","20,166.19","25,651.38",105.93,114.2,121.41,145.44
20181226,"2,028.01","1,123.66","1,275.70",10.0899,96.568,163.19,"1,338.30",46.22,"6,554.35","2,467.70","2,973.78","19,327.06","25,651.38",105.86,114.03,121.03,144.75
20181227,"2,028.44","1,120.08","1,280.37",10.0904,96.001,163.13,"1,346.50",44.61,"6,579.49","2,488.83","2,937.36","20,077.62","25,478.88",105.95,114.31,121.53,145.53
20181228,"2,041.04","1,117.05","1,278.24",10.1296,95.965,162.4,"1,348.30",45.33,"6,584.52","2,485.74","2,986.53","20,014.77","25,504.20",105.98,114.41,121.62,145.53
20190102,"2,010.00","1,120.12","1,270.61",10.2876,96.423,163.24,"1,349.50",46.54,"6,665.94","2,510.03","2,993.18","20,014.77","25,130.35",106.12,114.69,122.19,146.75
20190103,"1,993.70","1,125.89","1,282.84",10.4573,95.878,163.84,"1,359.80",47.09,"6,463.50","2,447.89","2,954.66","20,014.77","25,064.36",106.37,115.3,123.16,148.66
20190104,"2,010.25","1,116.85","1,272.65",10.2907,95.75,162.59,"1,351.00",47.96,"6,738.86","2,531.94","3,041.85","19,561.96","25,626.03",106.16,114.76,122.3,146.88
20190107,"2,037.10","1,117.66","1,282.58",10.2806,95.228,163.14,"1,355.20",48.52,"6,823.47","2,549.69","3,033.64","20,038.97","25,835.70",106.08,114.59,122.05,146.5
20190108,"2,025.27","1,122.83","1,284.74",10.3254,95.479,163.84,"1,351.10",49.78,"6,897.00","2,574.41","3,054.94","20,204.04","25,875.45",105.95,114.34,121.75,146.03
20190109,"2,064.71","1,118.18","1,290.61",10.3377,94.79,164.04,"1,357.30",52.36,"6,957.08","2,584.96","3,070.24","20,427.06","26,462.32",105.99,114.38,121.72,145.56
20190110,"2,063.28","1,117.79","1,285.46",10.3093,95.12,164.66,"1,353.00",52.59,"6,986.07","2,596.64","3,075.73","20,163.80","26,521.43",105.99,114.39,121.72,145.28
20190111,"2,075.57","1,118.23","1,282.50",10.3016,95.266,165.34,"1,355.40",51.59,"6,971.48","2,596.26","3,070.04","20,359.70","26,667.27",106.02,114.53,121.95,145.75
20190114,"2,064.52","1,121.80","1,287.43",10.3712,95.207,165.75,"1,357.20",50.51,"6,905.91","2,582.61","3,055.18","20,359.70","26,298.33",106.04,114.52,121.91,145.41
20190115,"2,097.18","1,122.85","1,281.59",10.3333,95.675,166.09,"1,353.70",52.11,"7,023.83","2,610.30","3,068.05","20,555.29","26,830.29",106.05,114.53,121.91,145.41
20190116,"2,106.10","1,120.78","1,277.63",10.2735,95.677,165.88,"1,359.30",52.31,"7,034.69","2,616.10","3,077.22","20,442.75","26,902.10",106.02,114.44,121.72,145.19
20190117,"2,107.06","1,122.70","1,279.26",10.2774,95.713,165.68,"1,357.90",52.07,"7,084.46","2,635.96","3,069.35","20,402.27","26,755.63",105.98,114.3,121.52,145.03
20190118,"2,124.28","1,126.08","1,279.57",10.2581,95.993,166.12,"1,348.10",53.8,"7,157.23","2,670.71","3,134.92","20,666.07","27,090.81",105.88,114.05,121.17,144.53
20190121,"2,124.61","1,134.40","1,289.41",10.3438,95.993,166.88,"1,279.05",54.24,"7,157.23","2,670.71","3,125.07","20,719.33","27,196.54",105.9,114.12,121.27,144.64
20190122,"2,117.77","1,131.77","1,285.58",10.3476,95.959,166.24,"1,348.40",52.57,"7,020.36","2,632.90","3,112.80","20,622.91","27,005.45",105.95,114.3,121.58,145.41
20190123,"2,127.78","1,126.46","1,282.02",10.278,95.772,165.85,"1,349.30",52.62,"7,025.77","2,638.70","3,112.13","20,593.72","27,008.20",105.92,114.19,121.39,144.97
20190124,"2,145.03","1,128.75","1,276.16",10.2946,96.297,166.27,"1,344.90",53.13,"7,073.46","2,642.33","3,126.31","20,574.63","27,120.98",105.98,114.4,121.75,145.78
20190125,"2,177.73","1,118.78","1,276.19",10.212,95.465,165.81,"1,364.00",53.69,"7,164.86","2,664.76","3,163.24","20,773.56","27,569.19",105.91,114.19,121.41,145.09
20190128,"2,177.30","1,118.87","1,278.54",10.232,95.424,165.88,"1,369.80",51.99,"7,085.69","2,643.85","3,137.27","20,649.00","27,576.96",105.92,114.23,121.5,145.09
20190129,"2,183.36","1,118.01","1,278.11",10.22,95.516,166.05,"1,375.60",53.31,"7,028.29","2,640.00","3,153.42","20,664.64","27,531.68",105.97,114.38,121.78,145.66
20190130,"2,206.20","1,111.04","1,275.31",10.1898,95.031,165.42,"1,375.90",54.23,"7,183.08","2,681.05","3,161.74","20,556.54","27,642.85",106.04,114.59,122,145.69
20190131,"2,204.85","1,112.40","1,273.37",10.2163,95.304,166.01,"1,384.00",53.79,"7,281.74","2,704.10","3,159.43","20,773.49","27,942.47",106.16,114.86,122.47,146.69
20190201,"2,203.46","1,119.40","1,282.38",10.2233,95.3,165.97,"1,381.10",55.26,"7,263.87","2,706.53","3,171.12","20,788.39","27,930.74",106.07,114.53,121.94,145.94
20190207,"2,203.42","1,124.81","1,276.27",10.2428,96.289,166.76,"1,373.60",52.64,"7,288.35","2,706.05","3,150.76","20,751.28","27,930.74",106.11,114.75,122.28,146.5
20190208,"2,177.05","1,124.50","1,274.12",10.2474,96.416,166.72,"1,377.80",52.72,"7,298.20","2,707.88","3,135.62","20,333.17","27,946.32",106.14,114.81,122.38,146.88
20190211,"2,180.73","1,125.99","1,269.67",10.2014,96.857,165.78,"1,371.20",52.41,"7,307.90","2,709.80","3,165.61","20,333.17","28,143.84",106.08,114.64,122.12,146.38
20190212,"2,190.47","1,121.29","1,269.92",10.1488,96.503,165.53,"1,373.20",53.1,"7,414.62","2,744.73","3,190.75","20,864.21","28,171.33",106.05,114.58,121.95,145.97
20190213,"2,201.48","1,125.59","1,267.53",10.14,96.938,166.5,"1,374.60",53.9,"7,420.38","2,753.03","3,202.37","21,144.48","28,497.59",105.97,114.41,121.75,145.75
20190214,"2,225.85","1,126.40","1,272.33",10.1955,96.805,166.32,"1,373.20",54.41,"7,426.95","2,745.73","3,182.66","21,139.71","28,432.05",106.05,114.66,122.17,146.5
20190215,"2,196.09","1,126.44","1,272.20",10.1982,96.74,166.31,"1,381.20",55.59,"7,472.41","2,775.60","3,241.25","20,900.63","27,900.84",106.01,114.55,122.05,146.56
20190218,"2,210.89","1,126.40","1,274.02",10.1826,96.74,166.46,"1,329.55",56.27,"7,472.41","2,775.60","3,244.79","21,281.85","28,347.01",106.02,114.53,121.99,146.45
20190219,"2,205.63","1,122.92","1,273.51",10.1507,96.349,166.15,"1,403.90",56.09,"7,486.77","2,779.76","3,239.41","21,302.65","28,228.13",106.05,114.66,122.22,146.84
20190220,"2,229.76","1,123.22","1,273.39",10.1323,96.294,167.12,"1,406.70",56.92,"7,489.07","2,784.70","3,259.49","21,431.49","28,514.05",106.04,114.63,122.16,146.59
20190221,"2,228.66","1,125.63","1,275.81",10.1657,96.463,167.49,"1,387.20",56.96,"7,459.71","2,774.88","3,263.70","21,464.23","28,629.92",105.98,114.47,121.91,145.78
20190222,"2,230.50","1,122.99","1,273.87",10.1449,96.367,167.25,"1,392.50",57.26,"7,527.55","2,792.67","3,270.55","21,425.51","28,816.30",106.06,114.66,122.14,146.41
20190225,"2,232.56","1,116.06","1,267.73",10.0488,96.271,166.84,"1,389.00",55.48,"7,554.46","2,796.11","3,280.01","21,528.23","28,959.30",106.02,114.58,122.03,146.12
20190226,"2,226.60","1,115.61","1,271.52",10.0883,95.865,166.5,"1,387.90",55.5,"7,549.30","2,793.90","3,289.32","21,449.39","28,772.06",106.05,114.74,122.33,146.81
20190227,"2,234.79","1,118.22","1,271.36",10.0745,96.038,167.22,"1,380.50",56.94,"7,554.51","2,792.38","3,282.77","21,556.51","28,757.44",106,114.55,121.92,145.56
20190228,"2,195.44","1,125.90","1,280.26",10.1082,96.043,168.19,"1,375.30",57.22,"7,532.53","2,784.49","3,298.26","21,385.16","28,633.18",105.98,114.47,121.75,145.12
20190304,"2,190.66","1,126.46","1,277.35",10.0806,96.61,167.94,"1,346.30",56.59,"7,577.57","2,792.81","3,317.12","21,822.04","28,959.59",105.95,114.38,121.67,145.06
20190305,"2,179.23","1,125.81","1,273.07",10.0613,96.795,167.84,"1,343.50",56.56,"7,576.36","2,789.65","3,327.19","21,726.28","28,961.60",105.93,114.38,121.69,145.09
20190306,"2,175.60","1,128.38","1,275.86",10.096,96.799,168.12,"1,346.50",56.22,"7,505.92","2,771.45","3,324.67","21,596.81","29,037.60",106,114.52,121.94,145.56
20190307,"2,165.79","1,134.87","1,270.38",10.1695,97.628,169,"1,344.90",56.66,"7,421.46","2,748.93","3,308.85","21,456.01","28,779.45",106.09,114.79,122.42,146.47
20190308,"2,137.44","1,133.90","1,274.56",10.2002,97.269,168.69,"1,358.50",56.07,"7,408.14","2,743.07","3,283.60","21,025.56","28,228.42",106.1,114.84,122.52,146.66
20190311,"2,138.10","1,131.77","1,273.18",10.1765,97.174,168.25,"1,350.00",56.79,"7,558.06","2,783.30","3,304.44","21,125.09","28,503.30",106.09,114.77,122.41,146.31
20190312,"2,157.18","1,128.44","1,273.79",10.1328,96.899,168.21,"1,356.60",56.87,"7,591.03","2,791.52","3,303.95","21,503.69","28,920.87",106.13,114.89,122.61,147.09
20190313,"2,148.41","1,130.50","1,280.46",10.1695,96.512,168.56,"1,368.10",58.26,"7,643.40","2,810.92","3,323.45","21,290.24","28,807.45",106.13,114.9,122.59,146.81
20190314,"2,155.68","1,136.42","1,284.61",10.1725,96.769,169.03,"1,352.90",58.61,"7,630.91","2,808.48","3,342.03","21,287.02","28,851.39",106.11,114.82,122.45,146.19
20190315,"2,176.11","1,135.70","1,286.24",10.1889,96.59,169.16,"1,360.60",58.52,"7,688.53","2,822.48","3,386.08","21,450.85","29,012.26",106.16,114.96,122.7,146.88
20190318,"2,179.49","1,132.52","1,283.88",10.1639,96.516,168.71,"1,359.40",59.09,"7,714.48","2,832.94","3,387.94","21,584.50","29,409.01",106.11,114.9,122.59,146.78
20190319,"2,177.62","1,130.96","1,283.81",10.1537,95.831,168.5,"1,364.70",59.03,"7,723.95","2,832.57","3,409.00","21,566.85","29,466.28",106.1,114.85,122.5,146.47
20190320,"2,177.10","1,126.05","1,285.21",10.1725,95.201,168.21,"1,359.50",59.83,"7,728.97","2,824.23","3,372.38","21,608.92","29,320.97",106.23,115.24,122.69,146.91
20190321,"2,184.88","1,128.41","1,283.45",10.1828,95.987,168.44,"1,364.50",59.98,"7,838.96","2,854.88","3,367.40","21,608.92","29,071.56",106.21,115.21,123.36,147.12
20190322,"2,186.95","1,136.11","1,285.39",10.3353,96.151,169.11,"1,369.30",59.04,"7,642.67","2,800.71","3,305.73","21,627.34","29,113.36",106.36,115.6,124.03,148.53
20190325,"2,144.86","1,132.86","1,281.61",10.302,96.068,168.84,"1,378.10",58.82,"7,637.54","2,798.36","3,300.48","20,977.11","28,523.35",106.49,115.87,124.33,149
20190326,"2,148.80","1,135.87","1,279.67",10.2668,96.225,169.14,"1,369.30",59.94,"7,691.52","2,818.46","3,319.53","21,428.39","28,566.91",106.6,115.89,124.41,149.09
20190327,"2,145.62","1,139.24","1,280.96",10.3085,96.283,169.35,"1,363.80",59.41,"7,643.38","2,805.37","3,322.04","21,378.73","28,728.25",106.54,116.06,124.69,150.06
20190328,"2,128.10","1,135.95","1,275.62",10.2675,96.764,168.56,"1,342.40",59.3,"7,669.17","2,815.44","3,320.29","21,033.76","28,775.21",106.53,115.99,124.5,150.03
20190329,"2,140.67","1,137.40","1,275.93",10.2602,96.845,169.46,"1,346.00",60.14,"7,729.32","2,834.40","3,351.71","21,205.81","29,051.36",106.57,115.77,124.22,149.66
20190401,"2,168.28","1,133.72","1,271.24",10.1812,96.799,168.92,"1,342.70",61.59,"7,828.91","2,867.19","3,385.38","21,509.03","29,562.02",106.44,115.52,123.61,148.22
20190402,"2,177.18","1,137.42","1,274.48",10.2171,96.923,169.18,"1,343.90",62.58,"7,848.69","2,867.24","3,395.70","21,505.31","29,624.67",106.48,115.62,123.77,148.31
20190403,"2,203.27","1,134.67","1,274.74",10.1777,96.662,169.07,"1,344.00",62.46,"7,895.55","2,873.40","3,435.56","21,713.21","29,986.39",106.43,115.48,123.5,147.5
